country,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,GDP per capita
IDA & IBRD total,37.098870021238135,32.637477896827846,84865238.86478688,,8.082871002322777,,,81.69489473419601,25.351086329408975,858.4685592626854,14944152.364107613,22843396.329581514,51.222634967902295,7.1940396100592405,,,1.0589423998193557,,11.723292838591119,,,,,,25.3776595744681,,16.123913687729974,2.597026385419747,2.6300293960884,9698685226470.965,,,,,,,3.6814399063587206,2.5011858377619016,,,28.198174118964616,10.20118302163859,61.99892674309284,4425788035.920635,2676453583.095238,,,6.266666666666667,1716.8178092419143
IDA blend,41.1359670469677,31.027608953586732,4157504.6721311477,,7.953831966036231,,,65.19631936404397,60.41011160470743,264.00237705978896,375807.24383870966,930638.0039060323,74.28366428558873,5.526586644404929,,,0.327987362372124,,,,,,,,19.8222222222222,,9.731045967539128,2.4672232222222212,2.8845477252625504,342787987825.906,,,,,,,4.063490922252336,0.8604028260225877,,,40.62675727328497,13.701080647918571,54.31575545883397,316033706.71428573,208327229.01587301,,,9.200000000000001,816.9403980228581
IDA only,37.63460778458684,27.237346951822627,20333435.975393444,,9.656988211012669,,,40.806118224880606,73.37766636776945,157.63459290487913,256103.42447341938,1270673.346062742,31.646787299104467,7.093005781860077,,,,,10.42367286249339,13.958749784400768,,,,,21.8675,,6.236322892873525,2.393570476730257,2.9435986723269405,434503670941.48706,,,,,,,3.1678973021714585,1.2842164588455423,,,40.35670918865785,14.424308435135924,53.60878506178813,649798960.1269841,478014620.50793654,,,7.866666666666667,510.69175644996704
IDA total,38.236956329623396,27.89876948294868,24490940.64752459,,8.777768091422056,,,48.743158930445446,66.82657287398514,198.68181970743845,631910.668312129,2201311.3499687742,38.96191395485144,6.519134765257162,,,,,,,,,,,21.4918367346939,,7.212936730046212,2.405337564016473,2.8697233875985892,777045534023.6101,,,,,,,3.172056702050297,1.099230411217206,,,40.4534707120004,14.205633320602038,53.812573707673224,965832666.8412699,686341849.5238096,,,8.299999999999999,610.922783753056
Iceland,19.273084028458076,0.36553596027349555,100288.03278688525,1940.0,25.912362295166236,1.9586452990770342,0.18827260596056772,100.0,66.87483870967742,19152.000220468963,2029.6452903225806,3213.0098626774193,2.615482145135403,15.04634852340272,6.577747295685653,4.223764381904429,2.3679831515658982,84.36215805232573,22.96998140747269,30.28120903521965,1.674139171838761,0.2289573786159357,0.7459726458787918,26.0,,79.17857142857144,65.78867571159375,3.3595780000000004,,8542787111.505021,1.363109643260638,0.26478240452706814,1.7351359973351166,0.1850547896077236,1.3437094017863276,0.2460329296688238,6.838447784555369,7.058674574090909,12.533333333333333,27.80666666666667,17.6,6.666129032258064,78.25886073957514,262861.2380952381,25233.492063492064,1.433036347230275,0.17121347412467,0.5735413919002739,28008.36503972111
India,60.43337799236333,23.037497183160173,2973190.0,1083.0,7.310636091153203,-0.3883507431795199,0.14142752438783643,72.74591616926521,42.30258064516129,334.24885481537933,1356317.4838709678,2193434.540419355,305.11290446497856,7.36513399168996,5.599434807060968,,0.7305799961090088,52.96972832424482,9.763601483442889,14.362718166421448,0.003945769460794228,0.1992746703326703,0.472768903573354,62.0,20.8,70.5147619047619,8.405593490125,3.1928828571428576,3.015330691217591,741932340365.6361,-1.0658786122997603,0.2464176540573438,0.045935207822670465,0.15688635657231018,-0.32485067487383884,0.19404578829805053,3.8112165927886963,0.8633716019047619,,33.84285714285714,30.731709677419353,11.79783870967742,58.14659677419355,907933405.9365079,657652846.6031746,0.37524203925083094,0.14251056127250192,4.058338729364837,627.5930351764841
Indonesia,25.34334599928709,54.85781110585232,1838222.9903636363,2702.0,8.098606163451993,-0.7024525354305905,0.1424232969681422,86.23243901638016,40.262903225806454,347.22226224882706,357367.6741935484,731181.9860419355,104.68541807715826,14.301644257025993,6.069351640368879,,0.1716622230079439,36.005049975562386,14.532821262852355,13.592453077285462,-0.22497772378847006,0.20182455951968847,0.527339287996292,73.0,13.55,73.74732142857144,13.927012516030304,2.9894775714285715,1.4428751710910748,334969102006.8653,-0.980532226463159,0.24829460494220254,-0.5490537546575069,0.15904738133152324,-0.23295907303690908,0.1993617322295903,2.6632364690303807,0.9754647019047619,,35.82666666666667,26.568781818181815,9.091763636363636,63.17607272727273,194598461.60714287,117756638.66071428,-0.07932033590623173,0.13734847369293376,0.8453682337953123,1397.6437316384402
"Iran, Islamic Rep.",34.983829849005,6.176919297158991,1628229.4915254237,228.0,5.212870214415361,-0.701516124730309,0.17861428111791602,99.2141771073775,0.9534482758620689,1305.0657121093423,451715.97931034485,644995.3052206896,33.13410647156317,16.37658103756832,-2.9571406909358506,,0.4953542851975987,,6.555674893951384,20.18840777645641,-0.5669972362617653,0.22650006661812472,0.5852338769435883,127.0,,53.864345238095225,22.0172219058,2.553542333333333,4.071590635119252,177651124514.05173,-1.1007145320375755,0.25679093164702244,-0.8704786325494448,0.1735125916699568,-1.4566257844368626,0.21994584736724695,3.80668001058625,2.4401569933333334,,38.652631578947364,30.642583333333334,9.777316666666668,62.792633333333335,53973047.983606555,20492892.081967212,-1.3769386311372125,0.1396146854385734,2.66589013857536,2687.0387764323264
Iraq,20.799472315733396,1.878638079614651,436656.5862068966,216.0,10.024064262252969,-1.3835704376300182,0.19606036630769566,98.51338126686741,0.9064516129032258,988.4102521559456,106223.98064516128,161568.75323612904,49.63140978387294,34.48758200348873,9.153123725776398,5.881175213675207,0.03969461556810599,30.042303310276175,1.7215676109859566,26.228417859011884,-1.4213021596272781,0.23648782384892306,0.40170852279663066,172.0,19.85,43.02011904761905,12.739209247285714,2.2162903333333333,6.0720104979753415,70142756842.45538,-2.2921574860811225,0.26696228235960007,-1.6661777198314665,0.19867211331923798,-1.3557346438368159,0.24179525921742126,3.27744666735331,1.8203371411111111,,29.05,37.8705593220339,8.246305084745762,63.5645593220339,21784058.266666666,7024571.483333333,-1.264843819042047,0.14839347948630655,8.282217638392725,2528.785811056117
Ireland,66.90333603820774,9.599510995790387,68890.0,1118.0,103.45102733931728,1.5795460889736817,0.16612218941251436,100.0,4.890645161290322,3633.808736565869,38517.754838709676,65226.58794774194,54.104327164474604,5.254454526792245,,,1.275188840352572,66.02498096862445,23.881351317018193,35.24472267180591,1.4945550014575317,0.21094722797473275,0.7946442230939865,24.0,15.4,87.84113095238095,45.36303768940625,3.727557142857143,0.9865309428598423,116913129802.82976,1.1109461560845377,0.25006516277790064,1.5919355303049085,0.16713093221187592,1.653412739435832,0.23441323700050506,4.747674024105072,6.0763548931818185,25.472727272727273,32.772,17.379032258064516,8.874193548387098,75.45435051140835,3735203.8571428573,1590656.7301587302,1.3634468515714013,0.15699983978023138,0.9684339551977392,26400.508538740065
Isle of Man,74.20715249662618,6.07017543859649,570.0,,,,,100.0,1.7015384615384617,,,,140.28137651821865,,,,,,,,,,,,,,,,,4423646653.535845,,,,,,,,,,,11.138692307692308,11.252076923076922,77.59957692307692,79960.38461538461,38324.88461538462,,,1.7843289757456018,53848.59981025359
Israel,25.327711028958728,6.957280755802013,21640.0,435.0,18.510098901933173,0.9084189484516783,0.17357239561776303,100.0,5.828846153846154,6425.356838611341,61758.88846153847,79737.88252692307,285.7501540357362,3.395159591506237,1.9427168257687029,3.0652104691862183,4.068064625446613,95.17558809134717,23.88395576801975,38.27691675296645,1.2022989441951124,0.21768636132280042,0.7445822031497955,35.0,,78.69172619047619,47.974410099703704,3.408462666666667,7.450189307441915,178264195985.55634,-1.162925561269124,0.25053421904643375,0.9639192720254255,0.169143658131361,1.1301460514465957,0.23653166803220904,5.910224497318268,4.510030655238095,,40.11363636363637,22.278378378378378,5.7405405405405405,79.0429342202513,6165324.2105263155,576073.0263157894,0.6727111786603928,0.1614741459488869,2.0403715658283423,22918.79508950124
Italy,55.50376804603341,29.41827050149259,294689.88524590165,832.0,8.723833916140435,0.32330808757493895,0.1586146640280883,100.0,9.560322580645161,3672.2711865789274,399148.1451612903,476365.1488516129,192.0593667020458,5.6828503857397195,4.420334601863407,3.080721936274504,1.1935303990657504,74.4433735808174,22.11355458704513,41.17203219957675,0.5067353993654251,0.20989923737943184,0.749991478085518,58.0,32.7,90.52119047619047,36.49022042915151,3.682355714285714,1.8895987190702086,1035679233888.8181,0.5266546060641607,0.24829460494220254,0.4739961028099062,0.1623901606847842,0.8042172243197764,0.2258634014676015,4.235527396202087,6.458053067142858,28.03,33.86388888888889,11.669354838709678,9.898387096774194,76.82639653815893,56537785.666666664,18838448.634920634,1.0257971783479054,0.14698005281388768,1.272761356883255,17782.14006804348
Jamaica,44.13408413181358,50.62369661819021,10830.0,2051.0,36.119509772130904,-0.21275592502206567,0.1764595899730921,88.45524739849853,10.050322580645162,1324.0237464207266,8754.009677419355,10325.478634129033,217.03134432284338,13.269499475637705,6.14876200737439,6.789682140135871,0.05502999946475025,117.5672258547975,23.5655485120142,26.139459555935733,0.260837235924555,0.22078898238639044,0.539416621208191,71.0,9.3,55.961607142857154,23.55808264784375,2.494672571428571,0.905961794682068,6783291772.729864,0.0032678802187244235,0.25857399900754285,-0.3090884170184534,0.17238534800708286,0.16943875246215614,0.21692752341429386,5.029139219186245,3.058972336190476,,41.56666666666667,25.217661290322578,7.4557419354838705,69.93896774193549,2346779.761904762,1190817.396825397,0.5789581562081972,0.14688761221865804,42.47830506243805,2621.893705227461
Japan,15.751789658070924,68.3844283050294,365298.3606557377,1668.0,5.802170743322971,1.3820045441389077,0.1506504757950703,100.0,4.764838709677419,5651.901469530437,1164215.7000000002,1251982.6743225807,325.0689939551805,2.928339926514857,2.5383297902204287,1.7175555555555555,3.0979446081014776,129.736899992075,11.900160226050533,15.870257115359738,1.4353897646069524,0.21768636132280042,0.8264027432203293,30.0,,84.50059523809526,52.66284430475,3.962154571428571,0.9222038078935344,2917714338171.017,1.0416450922687848,0.24829460494220254,1.3754991988341008,0.16444640234112734,1.1234964691102494,0.2258634014676015,3.909139710803364,7.592177890476191,,33.266666666666666,12.037096774193548,7.716129032258064,78.03736034618412,118416993.36507936,23614406.76190476,1.0143582324186962,0.15666919449965153,0.44139068280495486,23263.392711404507
Jordan,12.140346606027245,1.1021945319171351,88363.8947368421,111.0,39.72391324210772,0.14860441108855107,0.16011053075393036,99.15626971981922,3.2480645161290322,1044.9494585112086,18527.129032258064,26542.56918967742,52.27305474050548,5.772380506996287,5.414110833470145,,0.4846333265304567,89.03974188139422,18.22021897560111,28.204964438489824,0.10161593661177905,0.20479681032399347,0.5546579121351243,75.0,3.533333333333333,66.33892857142858,24.75256149103125,2.785089166666667,9.155185332918293,13437231335.936481,-0.34277271524661046,0.24703513210018466,0.27459503943100566,0.16126988455653182,0.1822178134073814,0.20150959305465221,4.087013288780495,4.400566372380952,,36.15714285714286,36.05961403508772,5.3418245614035085,69.20840350877192,4740020.551724138,911303.0689655172,-0.6742768206944069,0.13576384820044038,1.9443760199100135,2094.1978127849425
Kazakhstan,79.77863466311071,1.1870982220246702,2699700.0,250.0,11.52782570732416,-0.84750921651721,0.15102101614077892,99.74786009215215,1.7261290322580645,4315.024398806265,193144.70970967744,256891.2310387097,6.049348890617476,82.3594248908316,,,0.19103320062160495,15.993398376234202,11.482845750074992,15.523125413331865,-0.42825463678066916,0.21325794048607347,0.6863991489410403,25.0,34.166666666666664,76.87613095238098,29.495580883454547,2.6573454285714284,0.9849777365768786,100142478430.23521,0.06178058046498333,0.251546528811256,-0.7928344806035362,0.15169149761398626,-0.23795197942915072,0.2013729407141606,3.3109301726023355,2.0676989842857143,,30.09090909090909,19.8303125,9.1321875,67.86426829268292,16435287.848484848,7116662.424242424,-1.1174088716506954,0.13987513631582263,11.111703673063433,5841.180755322034
Kenya,46.4216358647531,6.594462149031873,569140.0,631.0333333333333,16.432458243012608,-0.9713094010949136,0.15968605658660331,30.5373591554576,77.45354838709677,120.79412410753133,11069.503225806451,49065.827008387096,46.066278572732976,9.817392358438294,6.222405781810483,6.115563235555884,0.5237149894237519,,14.633939567314474,21.463249418554224,-0.526031049589316,0.18259260803461078,0.5356461979548137,56.0,16.2,58.4194642857143,7.3186134666875,2.7488956666666664,1.9353915651987295,23184473569.40791,-1.1603822186589237,0.2549248288075128,-0.7464631075660385,0.15233739651739606,-0.30763713208337623,0.1853765100240707,5.362740312303814,1.3689628195238095,,43.971428571428575,43.40988709677419,10.581290322580644,57.187,26366457.0,20896008.174603175,-0.3295708692943055,0.1315623866394163,4.146832049566227,604.8210927843519
Kiribati,44.729344729344724,1.45679012345679,810.0,,46.34696447034334,0.20569992712453797,0.3109435392053504,74.59258344320921,52.0028125,,48.3,70.93924925806452,105.9071225071225,1.8963295104610767,,,,,22.191032625066466,75.77127089804156,-0.40909064972871223,0.34333322236412456,0.480769474585851,164.0,,30.95,11.112324298266666,,,90508688.98716135,1.1655556380748746,0.33010464757680885,0.5387381572897237,0.36812264844775205,-0.8800547013157296,0.26701286591981593,11.14771302541097,9.19875010952381,,32.4,32.9305,8.794192307692308,61.85709615384615,86642.2641509434,50048.018867924526,0.8854367535095666,0.26569923013448726,2.3476536279713134,945.912352056808
"Korea, Rep.",21.20572906591037,66.25216676757343,96714.26229508196,1274.0,11.96467232315453,0.4964881973961988,0.14528719304750368,99.99050903320312,1.4212903225806452,4123.8850273154085,482221.9483870968,543683.4288483871,432.6103870024103,7.64770023504884,4.062886876262573,,3.234056536967938,25.415380156362644,13.635291186483109,16.983161354562665,0.996407286574443,0.20789049255351222,0.8257371860742567,5.0,,84.55410714285712,58.00296560984849,3.6647662857142858,3.919595560209221,539899806310.09204,0.4071981267382701,0.24520132442315412,0.9835470591982216,0.16163288926084843,0.8839038958152132,0.20550909638404838,3.5927307745989627,3.3808640242857146,,31.7,18.430758064516127,6.548435483870968,71.03494374508263,41748906.17460317,13208523.492063493,0.7261843656500181,0.14336012800534573,0.7227950378761577,11045.277261752184
Kosovo,,,,,28.0485567445504,-0.5279093007246654,0.17512907485167173,,,2770.6742215410427,,,,2.8344528513581166,8.710004247336833,8.089459300211862,,,,,-0.3677028516928355,0.31178235610326144,0.5654645752906796,57.0,16.933333333333334,,86.66831439,,0.7478517428730211,6955525597.351186,-0.35933259973923376,0.32374878724416084,-0.46797771652539577,0.1703557898600896,-0.18752702896793683,0.2363438427448272,,,56.7,28.633333333333333,14.95442857142857,5.224857142857142,78.13935714285715,1786293.7333333334,,-0.16622419704993563,0.14371042748292287,3.350747177489657,3892.796782582833
Kuwait,8.013369563077166,0.299172278338945,17820.0,121.0,22.14247390208901,0.1858304770042498,0.1876659020781517,100.0,0.03903225806451613,10786.451365731296,62627.515806451614,88160.6289416129,116.50340539901937,3.995213714512236,3.526139489428295,,0.15051999998589352,,6.194053310624106,41.8792476817648,-0.00732315645048711,0.22363945531348386,0.5686407002210617,83.0,,62.1667261904762,39.99331032259375,3.0461312857142855,9.337746206230124,54755279303.43023,0.25011353862161445,0.2576654925942421,0.39026931991490227,0.17828710190951824,0.13075710821431127,0.2318270107110341,4.650882062911986,2.6594925995238095,,,27.66580701754386,3.0991929824561404,73.67101754385965,2113897.275862069,42512.293103448275,-0.5337458259115616,0.15075699177881077,1.4689719218716215,20385.976198596312
